ID	Block	Pop	CrossPop	Cytop	FamA	Fam	SurvPla	SurvSum0	SurvWin1	SurvSum1	SurvWin2	SurvSum2	SurvWin3	SurvSum3	SurvWin4	SurvSum4	Flow1	Flow2	Flow3	Flow4	TotSh1	TotSh2	TotSh3	FrSh1	FrSh2	FrSh3	SeFrG1	SeFrG2	SeFrG3	FlStart1	FlStart2	FlStart3	H1Sh1	TotFl1	PsM12
650	S5	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	12	7	7	3.75	4	5	6	1.333333	2.333333333	163	158	158	5.21	82	14.39366667
651	S5	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	3	3	4.4	2.666666667	18	3	0.666667	0	163	159	159	4.58	29	11.822
652	S5	S	S	S	S4	S4	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	12	5	0	5.333333	22	0	159	157	NA	3.91	13	6.8337
653	S5	N	N	N	N10	N10	1	1	1	1	0	0	0	0	0	0	1	0	0	0	9	0	0	3.222222222	0	0	7	0	0	163	NA	NA	8.05	39	17.9399
654	S5	F1 	Nx	N	F1B	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	2	4.25	2	9	10	NA	0.666666667	163	158	156	8.6	24	13.32903333
655	S5	F1 	Sx	S	F1C	F1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	2	2	3.5	5	3	5	4	3.333333333	159	156	170	4.73	17	9.2721
656	S5	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	3	7.333333333	5.5	5	11.333333	5	0.333333333	159	156	168	4.95	26	11.859
657	S5	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	0	7	0	0	8.666667	0	0	163	NA	NA	5.56	8	8.1469
660	S5	S	S	S	S6	S6	1	1	1	1	1	1	1	1	1	1	1	0	0	0	2	0	0	4.5	0	0	8.666667	0	0	159	NA	NA	4.59	16	NA
661	S5	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	7	7	8.2	3	4	6.666667	1.333333	1	159	158	185	6.82	116	15.0421
663	S5	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	3	4	8	4	7	2	2.333333333	186	158	168	6.46	9	10.1563
666	S5	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	1	6.25	1.5	0	5	0	NA	163	162	188	6.08	32	13.4326
667	S5	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	5	4	6	4	4	6.333333	0	2	163	158	166	6.07	49	13.01716667
668	S5	N	N	N	N1	N1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	4	0	0	4.5	0	0	7.333333	0	0	163	NA	NA	6.26	21	18.37546667
669	S5	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	0	1	1	1	0	5	3	3	4.4	3.333333333	5	8.333333	0.333333	3.333333333	159	158	159	5.8	30	9.8565
670	S5	F2	NSx	N	F2B	F2B	1	1	1	1	0	0	0	0	0	0	1	0	0	0	4	0	0	6.25	0	0	3.333333	0	0	159	NA	NA	4.71	38	16.76193333
671	S5	F2	SNx 	S	F2A	F2A	1	1	1	1	0	0	0	0	0	0	1	0	0	0	5	0	0	4.2	0	0	3.666667	0	0	163	NA	NA	5.88	27	16.49893333
672	S5	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	1	1	13	0	12	5.666667	0	4.666666667	163	NA	157	6.58	17	15.63256667
673	S5	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	2	4.8	0	4	4.666667	0	1.333333333	159	168	169	4.59	31	13.33785
676	S6	S	S	S	S2	S2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	4	8	5.75	8	12.666667	9.333333	14.33333333	153	149	153	2.84	16	5.8246
677	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	0	1	7	3	1	5.833333333	2	0	14.333333	1	0	163	168	NA	5.37	45	7.079266667
678	S6	N	N	N	N10	N10	1	1	1	1	1	1	1	1	0	0	1	1	0	0	4	3	0	3	0	0	7.333333	0	0	167	169	NA	8.05	16	11.981
679	S6	F1 	Nx	N	F1C	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	7.333333333	3.333333333	5	11.333333	1	1	163	157	170	5.99	25	15.16766667
680	S6	N	N	N	N1	N1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	7	0	0	5.857142857	0	0	9.333333	0	0	163	NA	NA	7.4	53	15.79626667
681	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	0	0	0	0	0	1	0	0	0	8	0	0	3.428571429	0	0	4.333333	0	0	163	NA	NA	5.79	48	13.9872
682	S6	F2	NSx	N	F2B	F2B	1	1	1	1	0	0	0	0	0	0	1	0	0	0	2	0	0	4	0	0	1.666667	0	0	163	NA	NA	6.7	11	16.18913333
683	S6	F1 	Nx	N	F1A	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	2	6	3	1	2	0	NA	0	159	158	156	3.35	3	13.31946667
684	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	0	0	0	0	1	1	0	0	4	1	0	4.75	3	0	5.666667	0	0	163	161	NA	6	28	9.838333333
685	S6	N	N	N	N2	N2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	4	0	0	2.25	0	0	3	0	0	163	NA	NA	6.54	14	17.7
686	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	0	0	0	1	0	0	0	6	0	0	6	0	0	6.333333	0	0	159	NA	NA	3.59	36	14.05283333
687	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	0	0	1	1	1	0	4	1	2	7.25	4	7	3	0.666667	0.666666667	159	161	163	3.87	35	11.34066667
688	S6	F1 	Nx	N	F1B	F1B	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	2	6	0	5	18	0	0.333333333	155	NA	161	3.07	10	17.8035
689	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	0	1	0	2	1	1	6	0	0	4	0	NA	173	NA	206	6.52	14	9.666666667
691	S6	N	N	N	N1	N1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	6	0	0	5	0	0	6	0	0	163	NA	NA	6.1	41	15.01173333
692	S6	S	S	S	S8	S8	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	3	11	0	4	12.666667	0	16.33333333	159	NA	156	2.95	14	NA
693	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	0	0	0	0	0	1	0	0	0	4	0	0	7	0	0	1.333333	0	0	163	NA	NA	5.63	41	11.66713333
696	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	0	6	4	3	5.8	3	3	6.333333	0	0.666666667	163	161	169	5.39	38	12.1584
697	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	0	0	1	5	0	1	5	0	0	3	0	0	163	NA	NA	5.7	15	16.12446667
698	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	6.5	4.333333333	4	2	4	0.666666667	159	156	158	3.51	19	10.46963333
699	S6	F1 	Sx	S	F1B	F1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	2	6	5	7	6	0	1.333333333	163	161	159	7.26	28	18.50283333
701	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	0	1	1	4	0	1	2	0	3	17	0	0.666666667	163	NA	167	4.45	19	6.68705
703	S6	F1 	Nx	N	F1A	F1B	1	1	1	1	1	1	1	0	0	0	1	0	0	0	6	0	0	4.25	0	0	5	0	0	163	NA	NA	4.21	23	13.2578
706	S6	F1 	Sx	S	F1B	F1A	1	1	1	1	1	1	1	1	1	1	1	0	1	1	5	1	2	5.25	0	8	4.666667	0	1.666666667	NA	NA	170	3.22	26	NA
708	S6	F1 	Nx	N	F1C	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	3	5	9.8	6.666666667	6	6	3	2.666666667	163	157	165	6.99	49	13.84886667
709	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	2	1	4.875	3.5	0	5.666667	0	NA	159	161	204	3.57	71	5.942066667
710	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	4	0	3	6.333333	0	NA	163	168	188	4.79	18	5.232566667
712	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	0	0	0	0	0	0	1	0	0	0	5	0	0	4.8	0	0	3.333333	0	0	163	NA	NA	6	33	17.90666667
713	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	2.5	1	0	6.333333	3	NA	178	168	193	4.45	9	6.210833333
714	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	5	3	3.428571429	2.333333333	5	9.333333	3.333333	0.666666667	163	162	169	4.73	33	NA
715	S6	F1 	Nx	N	F1B	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	9	2	5	7	0	1.333333333	163	166	173	6.44	13	15.43085
716	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	0	1	3	2	0	4	2	0	1	2	0	167	162	NA	3.24	16	9.623766667
717	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	4	0	0	5.666667	0	0	163	166	NA	3.11	8	11.072
718	S6	F2	NSx	N	F2B	F2B	1	1	1	1	0	0	0	0	0	0	1	0	0	0	5	0	0	2.6	0	0	4	0	0	163	NA	NA	4.88	24	10.07886667
720	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	0	0	0	0	0	1	0	0	0	4	0	0	4	0	0	6.666667	0	0	163	NA	NA	2.33	26	11.39173333
721	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	6	5	5.6	3	7	8	0	0	159	156	163	5.24	45	14.17973333
722	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	8	1	5	4.666667	1	2	167	166	167	4.11	28	11.5938
723	S6	F1 	Nx	N	F1B	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	2	1	12	6	5	7.666667	1.333333	0.666666667	163	158	169	5.64	13	16.13063333
724	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	0	0	0	0	0	0	1	0	0	0	4	0	0	5.25	0	0	4	0	0	163	NA	NA	4.51	23	11.65846667
725	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	5	4	8.166666667	4.25	5	10	2	5	157	156	155	4.73	60	8.292033333
726	S6	F1	Sx	S	F1A	F1A	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	0	3	0	0	NA	178	NA	188	1.9	1	NA
727	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	8	0	5	3	0	2	159	174	177	3.08	11	9.0804
728	S6	S	S	S	S9	S9	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	4	0	0	1.333333	0	0	159	NA	NA	2.3	6	NA
730	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	2	2	2.833333333	2	5	9	8.666667	6.333333333	163	156	156	4.77	34	8.279133333
731	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	5	0	6	5	0	7.333333333	163	158	161	2.84	7	NA
732	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	9	0	2	6.333333	0	2	163	166	176	4.24	12	10.48623333
733	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	0	1	1	3	0	1	2.333333333	0	3	9	0	NA	169	NA	183	5.07	10	9.91585
734	S6	S	S	S	S13	S13	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	2	3	0	12.5	6	0	163	159	NA	2.3	5	6.1046
735	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	0	0	1	3	0	0	2	0	0	6.666667	0	0	169	NA	NA	4.92	9	NA
737	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	0	1	1	7	3	3	7.714285714	0	9	3.333333	0	2	163	NA	158	7.59	82	17.54333333
739	S6	N	N	N	N9	N9	1	1	1	1	0	0	0	0	0	0	1	0	0	0	10	0	0	3.5	0	0	8	0	0	159	NA	NA	6.21	65	14.63743333
740	S6	N	N	N	N2	N2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	7	0	0	1	0	0	NA	0	0	181	NA	NA	6.04	7	19.33153333
742	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	3	3.333333333	2	2	2.666667	0	3.333333333	159	159	155	4.62	17	10.55473333
743	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	7	6	4.333333333	4.285714286	4	5.333333	1	1.333333333	159	156	163	4.18	75	7.6934
745	S6	F1	Sx	S	F1A	F1A	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA
746	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	0	0	0	0	0	0	1	0	0	0	6	0	0	2	0	0	8	0	0	163	NA	NA	2.41	22	8.91
747	S6	F1 	Sx	S	F1C	F1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	3	2	2.666667	2.5	NA	163	159	205	3.52	6	12.4976
748	S6	F1 	Nx	N	F1C	F1B	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	4	0	0	6	0	NA	159	NA	156	3.36	6	NA
749	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	0	0	0	1	0	1	0	3	0	0	2	0	0	7.333333	0	0	167	NA	185	4.29	9	9.0979
750	S6	F1 	Nx	N	F1C	F1B	1	1	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	9.666667	0	0	163	NA	NA	4.3	7	NA
751	S6	F1 	Nx	N	F1A	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	13	6	6	4.666666667	3	5	6	1.666667	1.666666667	163	159	168	2.66	59	14.2297
752	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	2	3	0	4	2.333333	0	3	163	178	157	5.49	25	8.6392
753	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	0	0	1	0	0	0	5	0	0	3.4	0	0	5.333333	0	0	159	NA	NA	4.87	26	NA
754	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	5	5.714285714	4	6	13.666667	1	1.666666667	159	161	158	5.05	66	12.8153
755	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	2	2	3.6	1	12	3	0	3	163	166	173	5.33	25	13.25383333
756	S6	S	S	S	S14	S14	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	6	0	0	10.666667	0	0	157	NA	NA	1.53	6	6.2826
757	S6	F1 	Sx	S	F1C	F1A	1	1	1	1	1	1	1	1	1	1	1	0	1	1	4	5	4	4.25	0	4	9	0	10	159	NA	157	4.36	24	10.824
758	S6	F1 	Nx	N	F1A	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	4	3	1.5	2	3	1.5	0	0.333333333	163	159	168	4.4	17	15.39176667
759	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	8	3	0	5.666667	24	NA	159	159	195	4.15	26	11.4818
760	S6	F1 	Nx	N	F1C	F1B	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA
761	S6	S	S	S	S7	S7	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	7	0	0	7.666667	0	0	156	NA	NA	1.3	12	6.9485
762	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	0	0	0	0	1	1	0	0	3	1	0	3	3	0	9.333333	1	0	167	166	NA	5.87	13	10.51003333
763	S6	S	S	S	S16	S16	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA
764	S6	S	S	S	S7	S7	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	4	0	0	7.333333	0	0	163	NA	NA	1.52	5	NA
765	S6	N	N	N	N10	N10	1	1	1	1	1	1	0	0	0	0	1	0	0	0	3	0	0	2.666666667	0	0	5	0	0	168	NA	NA	5.61	9	12.03556667
766	S6	N	N	N	N10	N10	1	1	1	1	0	0	0	0	0	0	1	0	0	0	10	0	0	3.1	0	0	7.333333	0	0	163	NA	NA	6.43	46	15.65616667
768	S6	F1 	Sx	S	F1B	F1A	1	1	1	1	0	0	0	0	0	0	1	0	0	0	9	0	0	5.888888889	0	0	2	0	0	163	NA	NA	7.49	67	14.87636667
769	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	5.5	4	7	3.666667	4	0.666666667	163	161	164	5.04	11	5.586
772	S6	F1 	Sx	S	F1C	F1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11	6	8	4.666666667	6.25	4	10.666667	0.333333	2.666666667	163	157	158	8.02	66	13.93753333
773	S6	S	S	S	S7	S7	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	5	0	0	17.333333	0	0	163	NA	NA	2.49	6	NA
774	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	0	0	0	1	0	1	0	4	0	1	1.75	0	0	7.333333	0	0	159	NA	211	1.5	16	9.063
775	S6	F1 	Nx	N	F1C	F1B	1	1	1	1	1	1	1	1	0	0	1	0	0	0	4	0	0	4	0	0	4.333333	0	0	163	NA	NA	2.97	12	NA
776	S6	S	S	S	S6	S6	1	1	1	1	1	1	1	1	1	1	1	0	0	0	2	0	1	3	0	0	14.666667	0	0	163	NA	NA	2.74	8	6.201
777	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	2	1	3.5	0	2	7.666667	0	NA	163	182	206	4.17	17	NA
778	S6	F1 	Sx	S	F1C	F1A	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	0	2	0	0	7	0	0	163	NA	NA	2	6	NA
780	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	0	0	0	4	0	0	3.5	0	0	9.333333	0	0	153	NA	NA	3.07	20	5.61785
781	S6	N	N	N	N2	N2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	8	0	0	3.75	0	0	1.666667	0	0	163	NA	NA	6.75	40	17.20773333
782	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	6	5	4.8	3	9	6.666667	0.333333	0.666666667	163	161	174	5.84	79	14.2444
783	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	3	5.333333333	5	5	9.333333	5.333333	0	159	158	159	5.5	26	16.24885
784	S6	N	N	N	N9	N9	1	1	1	1	0	0	0	0	0	0	1	0	0	0	3	0	0	3.666666667	0	0	8.666667	0	0	163	NA	NA	6.16	18	16.57693333
785	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	3	6	6.8	0	3	7.666667	0	0.666666667	163	181	167	3.81	44	15.24096667
786	S6	F1 	Sx	S	F1C	F1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	5	5	5.666666667	4	4	4.666667	0	1.333333333	159	157	159	4.44	50	12.6493
787	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	2	3	0	0	3	0	0	0.5	NA	NA	173	NA	0	NA
788	S6	F1 	Sx	S	F1B	F1A	1	1	1	1	1	1	1	1	1	1	1	0	1	1	7	0	2	5.857142857	0	9	3.666667	0	1	163	NA	158	6.01	69	20.12486667
789	S6	N	N	N	N1	N1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	5	0	0	2.2	0	0	5	0	0	167	NA	NA	7.02	15	15.0534
790	S6	F1 	Nx	N	F1C	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	7	1	5	5	1	1	163	186	163	2.83	10	8.48915
791	S6	N	N	N	N3	N3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA
792	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	0	1	1	0	0	4	2	0	4.25	1	0	15.333333	1.5	0	163	168	NA	5.57	22	6.0605
793	S6	F2	NSx	N	F2B	F2B	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	5	0	0	4.333333	0	0	163	NA	NA	4.31	7	NA
794	S6	F1	Sx	S	F1A	F1A	1	1	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	6	0	0	6	0	0	163	NA	NA	3.22	6	NA
796	S6	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	0	1	5	2	0	3.75	7	0	6.333333	3	0	163	156	NA	4.68	28	10.7346
797	S6	F1	Sx	S	F1A	F1A	1	1	1	1	1	1	0	0	0	0	1	1	0	0	2	1	0	5	0	0	4.333333	0	0	163	174	NA	3.17	7	10.3544
798	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	0	0	0	0	1	0	0	0	4	1	0	0.25	0	0	0	0	0	163	NA	NA	2.49	14	11.34633333
799	S6	N	N	N	N3	N3	1	1	1	1	0	0	0	0	0	0	1	0	0	0	4	0	0	2.333333333	0	0	2.666667	0	0	167	NA	NA	4.24	13	14.35943333
800	S6	N	N	N	N3	N3	1	1	1	1	0	0	0	0	0	0	1	0	0	0	4	0	0	3	0	0	4.666667	0	0	163	NA	NA	5.13	16	16.47586667
801	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	0	0	0	0	0	0	1	0	0	0	7	0	0	5.142857143	0	0	4.333333	0	0	163	NA	NA	4.77	48	16.7139
802	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	0	1	1	1	0	7	4	2	6.285714286	3	6	7.333333	NA	2	163	161	174	5.48	81	7.629566667
805	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	7	0	0	16	0	0	163	NA	NA	2.37	9	5.6808
806	S6	F2	NSx	N	F2B	F2B	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA
807	S6	S	S	S	S6	S6	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	9	0	0	5	0	0	159	NA	NA	1.81	13	NA
808	S6	F2	NSx	N	F2B	F2B	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	9	0	0	6.333333	0	0	163	NA	NA	4.73	11	10.8962
809	S6	N	N	N	N4	N4	1	1	1	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	NA	0	0	203	NA	NA	7.19	2	12.20425
810	S6	F2	SNx 	S	F2A	F2A	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	7	0	0	5.666667	0	0	167	NA	NA	4.22	8	NA
811	S7	F1 	Nx	N	F1C	F1B	1	1	1	1	0	0	0	0	0	0	1	0	0	0	3	0	0	3	0	0	3.666667	0	0	163	NA	NA	3.9	6	NA
812	S7	F1 	Nx	N	F1C	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	3	5.5	5	4	9.333333	5.333333	6.333333333	163	158	157	5.41	14	19.97306667
813	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	0	1	1	0	0	4	2	1	5.5	2	0	8	6	0	163	161	NA	5.76	32	17.5351
814	S7	S	S	S	S10	S10	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	3	0	0	6.666667	0	0	159	NA	NA	1.7	4	NA
815	S7	N	N	N	N10	N10	1	1	1	1	0	0	0	0	0	0	1	0	0	0	5	0	0	3.8	0	0	4.333333	0	0	163	NA	NA	4.87	32	17.97733333
816	S7	S	S	S	S7	S7	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	9	0	0	14	0	0	154	NA	NA	2.45	17	5.4522
817	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	4	4	5.375	7	5	7.666667	0	2	163	158	170	5.59	55	10.59706667
818	S7	F1 	Nx	N	F1C	F1B	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA
819	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	0	3	4	4	14	2.666666667	3	8	3	6.5	163	161	182	4.33	52	11.6885
821	S7	N	N	N	N1	N1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	4	0	0	1.25	0	0	9.333333	0	0	167	NA	NA	4.14	13	10.25045
822	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	0	0	0	1	0	1	0	3	0	0	2	0	0	6	0	0	167	NA	186	6.22	14	10.2384
823	S7	F1 	Nx	N	F1C	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	3	3	4.8	0	4	6.666667	0	1.666666667	163	159	155	6.28	34	12.4488
824	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	8.5	3	0	6.666667	9.333333	NA	159	158	190	3.91	24	7.9834
825	S7	F1 	Sx	S	F1C	F1A	1	1	1	1	0	0	0	0	0	0	1	0	0	0	3	0	0	19	0	0	9.666667	0	0	163	NA	NA	6.76	20	16.4834
826	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	0	0	1	0	0	0	2	0	0	5	0	0	3.333333	0	0	168	NA	NA	5.8	7	13.2471
827	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	7	0	0	8.666667	0	0	159	161	NA	3.98	8	6.7714
828	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	0	1	5	3	0	6	2.5	0	5.666667	5.333333	0	159	161	NA	3.99	35	13.4161
829	S7	F1 	Sx	S	F1C	F1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	2	4	4.8	5	3	1.666667	0.666667	1.333333333	163	157	157	4.82	27	7.180966667
831	S7	F1 	Sx	S	F1C	F1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15	8	9	6.545454545	4.142857143	6	6	1	1.333333333	163	155	159	6.87	112	15.03713333
834	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3.333333333	4	3	9	6	1	167	156	157	4.41	13	6.865
